Time,J
0.8888888888888888,-1.4172007
0.8898898898898899,-1.4169195
0.8908908908908909,-1.4166545
0.8918918918918919,-1.4163861
0.8928928928928929,-1.4161172
0.8938938938938938,-1.4158466
0.8948948948948949,-1.415574
0.8958958958958959,-1.4153104
0.8968968968968969,-1.4150405
0.8978978978978979,-1.4147727
0.8988988988988988,-1.4145168
0.8998998998998999,-1.4142488
0.9009009009009009,-1.4139802
0.9019019019019019,-1.4137241
0.9029029029029029,-1.4134605
0.9039039039039038,-1.4131994
0.9049049049049049,-1.412939
0.9059059059059059,-1.4126772
0.9069069069069069,-1.4124191
0.9079079079079079,-1.4121608
0.9089089089089089,-1.4119035
0.9099099099099099,-1.411644
0.9109109109109109,-1.411389
0.9119119119119119,-1.4111333
0.9129129129129129,-1.4108787
0.9139139139139139,-1.4106196
0.914914914914915,-1.4103639
0.9159159159159159,-1.4101113
0.9169169169169169,-1.4098617
0.9179179179179179,-1.4096134
0.9189189189189189,-1.4093634
0.91991991991992,-1.4091073
0.9209209209209209,-1.4088609
0.9219219219219219,-1.4086127
0.9229229229229229,-1.4083585
0.9239239239239239,-1.4081101
0.924924924924925,-1.4078691
0.9259259259259259,-1.4076205
0.9269269269269269,-1.4073795
0.9279279279279279,-1.4071316
0.9289289289289289,-1.4068881
0.92992992992993,-1.4066423
0.9309309309309309,-1.406402
0.9319319319319319,-1.406159
0.9329329329329329,-1.4059153
0.933933933933934,-1.4056766
0.934934934934935,-1.4054359
0.9359359359359359,-1.4052002
0.9369369369369369,-1.4049574
0.9379379379379379,-1.4047195
0.938938938938939,-1.4044833
0.93993993993994,-1.4042443
0.9409409409409409,-1.4040099
0.9419419419419419,-1.403771
0.9429429429429429,-1.4035324
0.943943943943944,-1.4033041
0.944944944944945,-1.4030681
0.9459459459459459,-1.4028393
0.9469469469469469,-1.4026031
0.9479479479479479,-1.4023751
0.948948948948949,-1.4021444
0.94994994994995,-1.4019098
0.950950950950951,-1.4016833
0.9519519519519519,-1.401454
0.9529529529529529,-1.4012196
0.953953953953954,-1.400997
0.954954954954955,-1.4007741
0.955955955955956,-1.4005425
0.9569569569569569,-1.4003252
0.9579579579579579,-1.4000934
0.958958958958959,-1.3998742
0.95995995995996,-1.3996457
0.960960960960961,-1.3994219
0.9619619619619619,-1.3991997
0.9629629629629629,-1.3989772
0.963963963963964,-1.3987558
0.964964964964965,-1.398539
0.965965965965966,-1.398318
0.9669669669669669,-1.3980953
0.9679679679679679,-1.3978815
0.968968968968969,-1.3976647
0.96996996996997,-1.3974459
0.970970970970971,-1.3972291
0.9719719719719719,-1.3970168
0.9729729729729729,-1.3968
0.973973973973974,-1.3965795
0.974974974974975,-1.3963691
0.975975975975976,-1.3961562
0.9769769769769769,-1.3959439
0.9779779779779779,-1.395729
0.978978978978979,-1.3955193
0.97997997997998,-1.395312
0.980980980980981,-1.3950971
0.9819819819819819,-1.3948908
0.9829829829829829,-1.3946798
0.983983983983984,-1.3944741
0.984984984984985,-1.3942649
0.985985985985986,-1.3940569
0.986986986986987,-1.3938494
0.9879879879879879,-1.3936417
0.988988988988989,-1.3934333
0.98998998998999,-1.3932297
0.990990990990991,-1.3930223
0.991991991991992,-1.3928239
0.992992992992993,-1.392624
0.993993993993994,-1.3924192
0.994994994994995,-1.3922151
0.995995995995996,-1.3920084
0.996996996996997,-1.3918126
0.997997997997998,-1.391617
0.998998998998999,-1.3914139
1.0,-1.3912164
